,id,song,artist,genre,tonality,capo,chords,roman numerals,mode
533,1418189,Do I Wanna Know,Arctic Monkeys,Alternative,Gm,3,"B,D,Em,C,Am,Am,Em,Em,C,Am,Em,Em,C,Am,Em,Em,C,Am,B,C,Am,Em,Em,C,Am,Em,Em,Em,C,Am,Em,Em,C,Am,Em,Em,C,Am,Em,Em,C,Am,Em,C,Am,Em,C,Am,B,C,Am,Em,Em,C,Am,Em,Em,Em,C,Am,Em,Em,C,Am,Em,Em,C,Am,Em,Em,C,Am,Em,Em,C,Am,Em,D,C,Am,Em","#iii,v,vim,iv,iim,iim,vim,vim,iv,iim,vim,vim,iv,iim,vim,vim,iv,iim,#iii,iv,iim,vim,vim,iv,iim,vim,vim,vim,iv,iim,vim,vim,iv,iim,vim,vim,iv,iim,vim,vim,iv,iim,vim,iv,iim,vim,iv,iim,#iii,iv,iim,vim,vim,iv,iim,vim,vim,vim,iv,iim,vim,vim,iv,iim,vim,vim,iv,iim,vim,vim,iv,iim,vim,vim,iv,iim,vim,v,iv,iim,vim",Minor
534,1423735,Cigarette Daydreams,Cage the Elephant,Rock,D,0,"D,Dmaj7,Em,G,A,D,Dmaj7,Em,G,A,D,Dmaj7,Em,G,A,D,Dmaj7,Bm,G,A,D,Dmaj7,Bm,G,A,D,D,Dmaj7,Bm,Em,Bm,D,G,F#m,Bm,D,G,F#m,D,Dmaj7,Em,G,A,D,Dmaj7,Em,G,A,D,Dmaj7,Em,G,A,D,Dmaj7,Bm,G,A,D,Dmaj7,Bm,G,A,D,D,Dmaj7,Bm,Em,Bm,D,G,F#m,Bm,D,G,F#m,Bm,D,G,F#m,Bm,D,G,F#m,Em,A,Em,D,A,Em,A,Em,Bm,G,A,A,Bm,D,G,F#m,Bm,D,G,F#m,Bm,D,G,F#m,Bm,D,G,F#m","i,imaj7,iim,iv,v,i,imaj7,iim,iv,v,i,imaj7,iim,iv,v,i,imaj7,vim,iv,v,i,imaj7,vim,iv,v,i,i,imaj7,vim,iim,vim,i,iv,iiim,vim,i,iv,iiim,i,imaj7,iim,iv,v,i,imaj7,iim,iv,v,i,imaj7,iim,iv,v,i,imaj7,vim,iv,v,i,imaj7,vim,iv,v,i,i,imaj7,vim,iim,vim,i,iv,iiim,vim,i,iv,iiim,vim,i,iv,iiim,vim,i,iv,iiim,iim,v,iim,i,v,iim,v,iim,vim,iv,v,v,vim,i,iv,iiim,vim,i,iv,iiim,vim,i,iv,iiim,vim,i,iv,iiim",Major
535,1424967,Take Me To Church,Hozier,Acoustic Blues,Em,0,"Em,Am,Em,Am,G,Am,Em,Am,Em,Am,Em,Am,G,Am,Em,Am,D,Em,Am,Em,Am,G,Am,Em,Am,D,G,C,G,C,G,Cm,G,G,F#,F#,F,Em,B,G,Am,Em,Am,G,G,F#,Em,Am,Em,Am,G,Am,Em,Am,D,Em,Am,Em,Am,G,Am,Em,Am,D,G,F#,F#,F,Em,B,G,Am,Em,Am,G,G,F#,C,G,B,Em,C,G,B,Em,C,G,B,Em,C,G,B,Em,G,C,G,C,G,Cm,G,G,F#,F#,F,Em,B,G,Am,Em,Am,G,G,F#,G,F#,F#,F,Em,B,G,Am,Em,Am,G,G,F#,Em","im,ivm,im,ivm,iii,ivm,im,ivm,im,ivm,im,ivm,iii,ivm,im,ivm,bvii,im,ivm,im,ivm,iii,ivm,im,ivm,bvii,iii,bvi,iii,bvi,iii,bvim,iii,iii,ii,ii,bii,im,v,iii,ivm,im,ivm,iii,iii,ii,im,ivm,im,ivm,iii,ivm,im,ivm,bvii,im,ivm,im,ivm,iii,ivm,im,ivm,bvii,iii,ii,ii,bii,im,v,iii,ivm,im,ivm,iii,iii,ii,bvi,iii,v,im,bvi,iii,v,im,bvi,iii,v,im,bvi,iii,v,im,iii,bvi,iii,bvi,iii,bvim,iii,iii,ii,ii,bii,im,v,iii,ivm,im,ivm,iii,iii,ii,iii,ii,ii,bii,im,v,iii,ivm,im,ivm,iii,iii,ii,im",Minor
536,1426261,Hey Brother,Avicii,Dance/Electronic,Gm,3,"Em,Em,C,G,D,Em,Em,C,G,D,Em,D,G,C,D,D,G6,C,Em,Em,C,G,D,Em,Em,C,G,D,Em,D,G,C,D,D,G6,C,Em,Em,C,G,D/F#,Em,C,G,G,D,G,C,D,D,G6,C,Em,Em,C,D,Em,G,D/F#,Em,Em,Em,C,G,D,Em,Em,C,G,D,Em,D,G,C,D,D,G6,C,Em,Em,C,G,D/F#,Em,C,G,G,D,G,C,D,D,G6,C,Em,Em,C,D,Em,G,D/F#,Em","vim,vim,iv,i,v,vim,vim,iv,i,v,vim,v,i,iv,v,v,i6,iv,vim,vim,iv,i,v,vim,vim,iv,i,v,vim,v,i,iv,v,v,i6,iv,vim,vim,iv,i,v,vim,iv,i,i,v,i,iv,v,v,i6,iv,vim,vim,iv,v,vim,i,v,vim,vim,vim,iv,i,v,vim,vim,iv,i,v,vim,v,i,iv,v,v,i6,iv,vim,vim,iv,i,v,vim,iv,i,i,v,i,iv,v,v,i6,iv,vim,vim,iv,v,vim,i,v,vim",Minor
537,1429805,Say Something,A Great Big World,Pop,Bm,0,"Dmaj7/F#,Bm,Bm,Bm,G,D,Asus4,Bm,G,D,Asus4,Bm,G,D,Asus4,Bm,G,D,Asus4,Bm,G,D,Asus4,D,Dmaj7/F#,Gsus2,D,Asus4,D,Dmaj7/F#,Gsus2,D,Asus4,Bm,Gsus2,D,Asus4,Bm,Gsus2,D,Asus4,Bm,Gsus2,D,Asus4,Bm,Gsus2,D,Asus4,D,Dmaj7/F#,Gsus2,D,Asus4,Bm,Gsus2,D,Asus4,Bm,Gsus2,D,Asus4,Bm,Gsus2,Asus4,Bm,Gsus2,D,Asus4,Bm,Gsus2,D,Asus4,Bm,Gsus2,D","iiimaj7,im,im,im,bvi,iii,bviisus4,im,bvi,iii,bviisus4,im,bvi,iii,bviisus4,im,bvi,iii,bviisus4,im,bvi,iii,bviisus4,iii,iiimaj7,bvisus2,iii,bviisus4,iii,iiimaj7,bvisus2,iii,bviisus4,im,bvisus2,iii,bviisus4,im,bvisus2,iii,bviisus4,im,bvisus2,iii,bviisus4,im,bvisus2,iii,bviisus4,iii,iiimaj7,bvisus2,iii,bviisus4,im,bvisus2,iii,bviisus4,im,bvisus2,iii,bviisus4,im,bvisus2,bviisus4,im,bvisus2,iii,bviisus4,im,bvisus2,iii,bviisus4,im,bvisus2,iii",Minor
538,1430599,I See Fire,Ed Sheeran,Singer/Songwriter,Bbm,6,"Em,Em,G,D,C,Em,G,D,Am7,Em,G,D,C,Am7,C,Em,G,D,C,Em,G,D,Am7,Em,G,D,C,Am7,C,Am7,C,Em,C,D,Em,Em,C,D,Em,Em,C,D,Em,Em,C,D,Am7,Em,G,D,C,Em,G,D,Am7,Em,G,D,C,Am7,C,Am7,C,Em,C,D,Em,Em,C,D,Em,Em,C,D,Em,Em,C,D,Am7,Am7,Am7,Em,G,D,Am7,Em,G,D,Am7,Em,G,D,Am7,C,D,Em,C,D,Em,Em,C,D,Em,Em,C,D,Em,Em,C,D,Em,Em,C,D,Em,Em,C,D,Em,Em,C,D,Em,Em,C,D,Em","#ivm,#ivm,vi,#iii,ii,#ivm,vi,#iii,viim7,#ivm,vi,#iii,ii,viim7,ii,#ivm,vi,#iii,ii,#ivm,vi,#iii,viim7,#ivm,vi,#iii,ii,viim7,ii,viim7,ii,#ivm,ii,#iii,#ivm,#ivm,ii,#iii,#ivm,#ivm,ii,#iii,#ivm,#ivm,ii,#iii,viim7,#ivm,vi,#iii,ii,#ivm,vi,#iii,viim7,#ivm,vi,#iii,ii,viim7,ii,viim7,ii,#ivm,ii,#iii,#ivm,#ivm,ii,#iii,#ivm,#ivm,ii,#iii,#ivm,#ivm,ii,#iii,viim7,viim7,viim7,#ivm,vi,#iii,viim7,#ivm,vi,#iii,viim7,#ivm,vi,#iii,viim7,ii,#iii,#ivm,ii,#iii,#ivm,#ivm,ii,#iii,#ivm,#ivm,ii,#iii,#ivm,#ivm,ii,#iii,#ivm,#ivm,ii,#iii,#ivm,#ivm,ii,#iii,#ivm,#ivm,ii,#iii,#ivm,#ivm,ii,#iii,#ivm",Minor
539,1432996,All Of Me,John Legend,R&B/Soul,Fm,1,"Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Am,Am,G,D,Am,G,D,G,Em,Am,D,G,Em,Am,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Am,Am,G,D,Am,G,D,G,Em,Am,D,G,Em,Am,D,Em,C,G,D,Em,C,G,D,Am,G,D,Am,Am,G,D,G,Em,Am,D,G,Em,Am,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D","viim,v,ii,vi,viim,v,ii,vi,viim,v,ii,vi,viim,v,ii,vi,viim,v,ii,vi,#iiim,#iiim,ii,vi,#iiim,ii,vi,ii,viim,#iiim,vi,ii,viim,#iiim,vi,viim,v,ii,vi,viim,v,ii,vi,viim,v,ii,vi,viim,v,ii,vi,viim,v,ii,vi,viim,v,ii,vi,#iiim,#iiim,ii,vi,#iiim,ii,vi,ii,viim,#iiim,vi,ii,viim,#iiim,vi,viim,v,ii,vi,viim,v,ii,vi,#iiim,ii,vi,#iiim,#iiim,ii,vi,ii,viim,#iiim,vi,ii,viim,#iiim,vi,viim,v,ii,vi,viim,v,ii,vi,viim,v,ii,vi,viim,v,ii,vi",Minor
540,1433419,You And I,One Direction,Pop,Gb,1,"F,G,Am,C,F,G,G,D/F#,Em,Em,C,G,G,D/F#,Em,Em,C,Em,D/F#,C,C,Em,D/F#,C,F,G,Am,C,F,Em,F,G,F,G,Am,C,F,Em,F,G,F,G,Am,C,F,F,G,Am,C,F,G,G,D/F#,Em,Em,C,G,G,D/F#,Em,Em,C,Em,D/F#,C,C,Em,D/F#,C,F,G,Am,C,F,Em,F,G,F,G,Am,C,F,Em,F,F,G,Am,C,F,Em,F,G,F,G,Am,C,F,Em,F,G,F,G,Am,C,F,Em,F,G,F,G,Am,C,F,F,G,Am,C,F,F,G,Am,C,F,F,G,Am,C,F","vii,#i,#iim,#iv,vii,#i,#i,#v,#vim,#vim,#iv,#i,#i,#v,#vim,#vim,#iv,#vim,#v,#iv,#iv,#vim,#v,#iv,vii,#i,#iim,#iv,vii,#vim,vii,#i,vii,#i,#iim,#iv,vii,#vim,vii,#i,vii,#i,#iim,#iv,vii,vii,#i,#iim,#iv,vii,#i,#i,#v,#vim,#vim,#iv,#i,#i,#v,#vim,#vim,#iv,#vim,#v,#iv,#iv,#vim,#v,#iv,vii,#i,#iim,#iv,vii,#vim,vii,#i,vii,#i,#iim,#iv,vii,#vim,vii,vii,#i,#iim,#iv,vii,#vim,vii,#i,vii,#i,#iim,#iv,vii,#vim,vii,#i,vii,#i,#iim,#iv,vii,#vim,vii,#i,vii,#i,#iim,#iv,vii,vii,#i,#iim,#iv,vii,vii,#i,#iim,#iv,vii,vii,#i,#iim,#iv,vii",Major
541,1442757,Take Me To Church,Hozier,Acoustic Blues,Em,0,"F#,Em,Am,Em,Am,G,Am,Em,Am,Em,Am,Em,Am,G,Am,Em,Am,D,C,Em,Am,Em,Am,G,Am,Em,Am,D,C,G,C,G,C,G,Cm,G,G,F#,F#,F,Em,B7,G,Am,Em,Am,G,G,F#,Em,Am,Em,Am,G,Am,Em,Am,D,C,Em,Am,Em,Am,G,Am,Em,Am,D,C,C,G,F#,F#,F,Em,B7,G,Am,Em,Am,G,G,F#,C,G,B7,Em,C,G,B7,Em,C,G,B7,Em,C,G,B7,Em,D,C,G,C,G,Cm,G,Cm,G,G,F#,F#,F,Em,B7,G,Am,Em,Am,G,G,F#,Em","ii,im,ivm,im,ivm,iii,ivm,im,ivm,im,ivm,im,ivm,iii,ivm,im,ivm,bvii,bvi,im,ivm,im,ivm,iii,ivm,im,ivm,bvii,bvi,iii,bvi,iii,bvi,iii,bvim,iii,iii,ii,ii,bii,im,v7,iii,ivm,im,ivm,iii,iii,ii,im,ivm,im,ivm,iii,ivm,im,ivm,bvii,bvi,im,ivm,im,ivm,iii,ivm,im,ivm,bvii,bvi,bvi,iii,ii,ii,bii,im,v7,iii,ivm,im,ivm,iii,iii,ii,bvi,iii,v7,im,bvi,iii,v7,im,bvi,iii,v7,im,bvi,iii,v7,im,bvii,bvi,iii,bvi,iii,bvim,iii,bvim,iii,iii,ii,ii,bii,im,v7,iii,ivm,im,ivm,iii,iii,ii,im",Minor
542,1443104,Cantik,kahitna,,A,0,"A,A,D,A,D,C#m,Bm,E,A,D,A,D,C#m,Bm,E,D,Bm,D,G,E,A,F#m,Bm,E,A,F#m,Bm,D,E,A,A,A,D,A,D,C#m,Bm,E,D,Bm,D,G,E,A,F#m,Bm,E,A,F#m,Bm,D,E,A,D,C#m,Bm,D,E,F#,B,G#m,A,D,E,A,F#m,Bm,E,A,F#m,Bm,D,E,A,A,F#m,Bm,E,A,F#m,Bm,D,E,A,A,F#m,Bm,D,E,A","i,i,iv,i,iv,iiim,iim,v,i,iv,i,iv,iiim,iim,v,iv,iim,iv,bvii,v,i,vim,iim,v,i,vim,iim,iv,v,i,i,i,iv,i,iv,iiim,iim,v,iv,iim,iv,bvii,v,i,vim,iim,v,i,vim,iim,iv,v,i,iv,iiim,iim,iv,v,vi,ii,viim,i,iv,v,i,vim,iim,v,i,vim,iim,iv,v,i,i,vim,iim,v,i,vim,iim,iv,v,i,i,vim,iim,iv,v,i",Major
543,1443245,Jingle Bell Rock,Bobby Helms,,D,0,"A,D,Dmaj7,D6,D,Em,A7,Em,A7,Em,A7,A,Em,A7,D,Dmaj7,D6,D,Em,A7,Em,A7,Em,A7,Em,A,D,G,Gm,D,D7,E,E7,A,A7,A,A7,D,Dmaj7,D6,D,B7,G,Gm,E7,Gm,Em,A,D,D,Dmaj7,D6,D,Em,A7,Em,A7,Em,A7,Em,A,D,G,Gm,D,D7,E,E7,A,A7,A,A7,D,Dmaj7,D6,D,B7,G,Gm,E7,Gm,Em,A,Em,A,Em,A7,D","v,i,imaj7,i6,i,iim,v7,iim,v7,iim,v7,v,iim,v7,i,imaj7,i6,i,iim,v7,iim,v7,iim,v7,iim,v,i,iv,ivm,i,i7,ii,ii7,v,v7,v,v7,i,imaj7,i6,i,vi7,iv,ivm,ii7,ivm,iim,v,i,i,imaj7,i6,i,iim,v7,iim,v7,iim,v7,iim,v,i,iv,ivm,i,i7,ii,ii7,v,v7,v,v7,i,imaj7,i6,i,vi7,iv,ivm,ii7,ivm,iim,v,iim,v,iim,v7,i",Major
544,1443639,Say Something,A Great Big World,Pop,Am,2,"Am,F,C,Gsus4,Am,F,C,Gsus4,Am,F,C,Gsus4,Am,F,C,Gsus4,Am,F,C,Gsus4,C,Em,F,C,Gsus4,C,Em,F,C,Gsus4,Am,F,C,Gsus4,Am,F,C,Gsus4,Am,F,C,Gsus4,Am,F,C,Gsus4,C,Em,F,C,Gsus4,Am,F,C,Gsus4,Am,F,C,Gsus4,Am,F,C,Gsus4,Am,F,C,Gsus4,Am,F,C,Gsus4,Am,F,C","im,bvi,iii,bviisus4,im,bvi,iii,bviisus4,im,bvi,iii,bviisus4,im,bvi,iii,bviisus4,im,bvi,iii,bviisus4,iii,vm,bvi,iii,bviisus4,iii,vm,bvi,iii,bviisus4,im,bvi,iii,bviisus4,im,bvi,iii,bviisus4,im,bvi,iii,bviisus4,im,bvi,iii,bviisus4,iii,vm,bvi,iii,bviisus4,im,bvi,iii,bviisus4,im,bvi,iii,bviisus4,im,bvi,iii,bviisus4,im,bvi,iii,bviisus4,im,bvi,iii,bviisus4,im,bvi,iii",Minor
545,1445224,Frozen - Let It Go,Misc Cartoons,,G,1,"Em,C,D,Asus4,Am,Em,C,D,Asus4,A,Em,C,D,Asus4,Am,Em,D,A,D,C,D,C,Cadd9,G,D/F#,Em7,Cadd9,G,D/F#,Em7,Cadd9,G,D/F#,Em7,Cadd9,Bm7,Bb,C,G,D/F#,Em,C,D,Am,Em,D,Asus4,A,D,Cadd9,D,Cadd9,G,D/F#,Em7,Cadd9,G,D/F#,Em7,Cadd9,G,D/F#,Em7,Cadd9,Bm7,Bb,C,C,C,D,Em,C,D,Am,C,G,D/F#,Em7,Cadd9,G,D/F#,Em7,Cadd9,G,D/F#,Em7,Cadd9,Cm,Bm7,Bb,C","vim,iv,v,iisus4,iim,vim,iv,v,iisus4,ii,vim,iv,v,iisus4,iim,vim,v,ii,v,iv,v,iv,ivadd9,i,v,vim7,ivadd9,i,v,vim7,ivadd9,i,v,vim7,ivadd9,iiim7,biii,iv,i,v,vim,iv,v,iim,vim,v,iisus4,ii,v,ivadd9,v,ivadd9,i,v,vim7,ivadd9,i,v,vim7,ivadd9,i,v,vim7,ivadd9,iiim7,biii,iv,iv,iv,v,vim,iv,v,iim,iv,i,v,vim7,ivadd9,i,v,vim7,ivadd9,i,v,vim7,ivadd9,ivm,iiim7,biii,iv",Major
546,1445569,Tadhana,Up Dharma Down,,G,4,"G,A,Bm,G,Bm,G,A,Bm,G,A,Bm,G,A,Bm,Em,F#m,G,G,A,Bm,G,A,Bm,G,A,Bm,Em,F#m,G,G,Bm,G,Bm,G,Bm,Em,F#m,G,G,Bm,G,A,Bm,Em,G,A,Bm,G,A,Bm,G,A,Bm,Em,F#m,G,G,Bm,G,Bm,G,Bm,Em,F#m,G,G,Bm,G,A,Bm,G","i,ii,iiim,i,iiim,i,ii,iiim,i,ii,iiim,i,ii,iiim,vim,viim,i,i,ii,iiim,i,ii,iiim,i,ii,iiim,vim,viim,i,i,iiim,i,iiim,i,iiim,vim,viim,i,i,iiim,i,ii,iiim,vim,i,ii,iiim,i,ii,iiim,i,ii,iiim,vim,viim,i,i,iiim,i,iiim,i,iiim,vim,viim,i,i,iiim,i,ii,iiim,i",Major
547,1446000,Feeling Good,Michael Bublé,Easy Listening,Ebm,6,"Am,C,F,E,Am,C,F,E,Am,C,F,E,Am,C,F,E,Am,C,F,E,F,E,Am,C,F,E,Am,C,F,E,Am,C,F,E,Am,C,F,E,Am,C,F,E,F,E,Am,C,F,E,Am,C,F,E,Am,C,F,E,Am,C,F,E,Am,C,F,E,F,E,Am,C,F,E,Bbm,Db,Gb,F,F/Ab,Bbm,Db,Gb,F,F/Ab,Bbm,Db,Gb,F,Bbm,Db,Gb,F,Bbm,Db,Gb,F,Bbm,Db,Gb,F,Bbm,Db,Gb,F,F/Ab,Bbm","#ivm,vi,ii,#i,#ivm,vi,ii,#i,#ivm,vi,ii,#i,#ivm,vi,ii,#i,#ivm,vi,ii,#i,ii,#i,#ivm,vi,ii,#i,#ivm,vi,ii,#i,#ivm,vi,ii,#i,#ivm,vi,ii,#i,#ivm,vi,ii,#i,ii,#i,#ivm,vi,ii,#i,#ivm,vi,ii,#i,#ivm,vi,ii,#i,#ivm,vi,ii,#i,#ivm,vi,ii,#i,ii,#i,#ivm,vi,ii,#i,vm,bvii,iii,ii,ii,vm,bvii,iii,ii,ii,vm,bvii,iii,ii,vm,bvii,iii,ii,vm,bvii,iii,ii,vm,bvii,iii,ii,vm,bvii,iii,ii,ii,vm",Minor
548,1467345,Celengan Rindu,Fiersa Besari,,C,0,"C,Am,Gm,C,F,Dm,G,C,Am,Gm,C,F,Dm,G,Am,F,Am,F,Am,F,Dm,G,C,Am,Bb,C,F,Dm,G,C,Am,Bb,C,F,Dm,G,C,C,Am,Gm,C,F,Dm,G,Am,F,Am,F,Am,F,Dm,G,C,Am,Bb,C,F,Dm,G,C,Am,Bb,C,F,Dm,G,C,C/Bb,Am,G,Dm,Dm,Fm,Fm,Em,A,Dm,Dm,G,G,G,C","i,vim,vm,i,iv,iim,v,i,vim,vm,i,iv,iim,v,vim,iv,vim,iv,vim,iv,iim,v,i,vim,bvii,i,iv,iim,v,i,vim,bvii,i,iv,iim,v,i,i,vim,vm,i,iv,iim,v,vim,iv,vim,iv,vim,iv,iim,v,i,vim,bvii,i,iv,iim,v,i,vim,bvii,i,iv,iim,v,i,i,vim,v,iim,iim,ivm,ivm,iiim,vi,iim,iim,v,v,v,i",Major
549,1468013,Oceans Where Feet May Fail,Hillsong United,Inspirational,Bm,7,"Em,D/F#,G,D,C,Em,D/F#,G,D,C,Em,D/F#,G,D,C,C,G,D,C,G,D,C,G,D,C,D,Em,D/F#,G,D,C,Em,D/F#,G,D,C,Em,D/F#,G,D,C,C,G,D,C,G,D,C,G,D,C,D,Em,D/F#,G,D,C,Em,D/D#,G,D,C,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,C,G,D,Am,C,G,D,Am,Em,G,D,Am,Em,G,D,Am,Em,G,D,Am,Em,G,D,Am,Em,D/F#,G,D,Am,Em,D/F#,G,D,Am,C,G,D,C,G,D,G,D,C,D,Em,Em,D/F#,G,D,C,Em,G,Em,D/F#,G,D4,D4,C,Em,D/F#,G,D4,C","ivm,iii,bvi,iii,bii,ivm,iii,bvi,iii,bii,ivm,iii,bvi,iii,bii,bii,bvi,iii,bii,bvi,iii,bii,bvi,iii,bii,iii,ivm,iii,bvi,iii,bii,ivm,iii,bvi,iii,bii,ivm,iii,bvi,iii,bii,bii,bvi,iii,bii,bvi,iii,bii,bvi,iii,bii,iii,ivm,iii,bvi,iii,bii,ivm,iii,bvi,iii,bii,ivm,bii,bvi,iii,ivm,bii,bvi,iii,ivm,bii,bvi,iii,ivm,bii,bvi,iii,ivm,bii,bvi,iii,ivm,bii,bvi,iii,ivm,bii,bvi,iii,ivm,bii,bvi,iii,bii,bvi,iii,bviim,bii,bvi,iii,bviim,ivm,bvi,iii,bviim,ivm,bvi,iii,bviim,ivm,bvi,iii,bviim,ivm,bvi,iii,bviim,ivm,iii,bvi,iii,bviim,ivm,iii,bvi,iii,bviim,bii,bvi,iii,bii,bvi,iii,bvi,iii,bii,iii,ivm,ivm,iii,bvi,iii,bii,ivm,bvi,ivm,iii,bvi,iii4,iii4,bii,ivm,iii,bvi,iii4,bii",Minor
550,1468428,Lay Me Down,Sam Smith,Pop,E,0,"E,E,A,A,E,E,A,A,F#m,A,E,B,F#m,A,E,B,E,C#m,F#m,A,E,C#m,F#m,A,B,E,E,A,E,E,A,F#m,A,E,B,F#m,A,E,B,E,C#m,F#m,A,E,C#m,F#m,A,B,F#m,A,E,B,F#m,A,D,Bm,F#m,A,D,Bm,F#m,A,D,Bm,F#m,A,Bm,E,C#m,F#m,A,E,G#m,C#m,A,B,E","i,i,iv,iv,i,i,iv,iv,iim,iv,i,v,iim,iv,i,v,i,vim,iim,iv,i,vim,iim,iv,v,i,i,iv,i,i,iv,iim,iv,i,v,iim,iv,i,v,i,vim,iim,iv,i,vim,iim,iv,v,iim,iv,i,v,iim,iv,bvii,vm,iim,iv,bvii,vm,iim,iv,bvii,vm,iim,iv,vm,i,vim,iim,iv,i,iiim,vim,iv,v,i",Major
551,1468727,Benci Untuk Mencinta,Naif,,D,0,"D,Dmaj7,D7,G,Gm,F#m,A,A7,D,Dmaj7,D7,G,Gm,F#m,A,D,Dmaj7,D7,G,Gm,F#m,A,A7,D,F#,Bm,D7,G,Gm,D,A,D,D/C#,Em,Em/D#,Em,A,F#m,Bm,C,G,A,A7,D,F#,Bm,D7,G,Gm,D,A,D,F#,Bm,D7,G,Gm,D,A,Bm,G,Gm,D,A,Bm,G,Gm,D,D,C#,Bm,A,G,Gm,A,D,D,F#,Bm,D7,G,Gm,D,A,D","i,imaj7,i7,iv,ivm,iiim,v,v7,i,imaj7,i7,iv,ivm,iiim,v,i,imaj7,i7,iv,ivm,iiim,v,v7,i,iii,vim,i7,iv,ivm,i,v,i,i,iim,iim,iim,v,iiim,vim,bvii,iv,v,v7,i,iii,vim,i7,iv,ivm,i,v,i,iii,vim,i7,iv,ivm,i,v,vim,iv,ivm,i,v,vim,iv,ivm,i,i,vii,vim,v,iv,ivm,v,i,i,iii,vim,i7,iv,ivm,i,v,i",Major
552,1473600,Stay With Me,Sam Smith,Pop,Am,0,"Am7,F,C,Am7,F,C,Am7,F,C,Am7,F,C,Am7,F,C,Am7,Gsus,C,Am,F,C,Am,F,C,G,Am,F,C,G#dim,Am,F,C,Am7,F,C,Am7,F,C,Am7,F,C,Am7,Gsus,C,Am,F,C,Am,F,C,G,Am,F,C,G#dim,Am,F,C,Am,F,C,Am,F,C,G,Am,F,C,G#dim,Am,F,C,Am,F,C,Am,F,C,G,Am,F,C,G#dim,Am,F,C,Am,F,C,Am,F,C,G,Am,F,C,G#dim,Am,F,C","im7,bvi,iii,im7,bvi,iii,im7,bvi,iii,im7,bvi,iii,im7,bvi,iii,im7,bviisus,iii,im,bvi,iii,im,bvi,iii,bvii,im,bvi,iii,viidim,im,bvi,iii,im7,bvi,iii,im7,bvi,iii,im7,bvi,iii,im7,bviisus,iii,im,bvi,iii,im,bvi,iii,bvii,im,bvi,iii,viidim,im,bvi,iii,im,bvi,iii,im,bvi,iii,bvii,im,bvi,iii,viidim,im,bvi,iii,im,bvi,iii,im,bvi,iii,bvii,im,bvi,iii,viidim,im,bvi,iii,im,bvi,iii,im,bvi,iii,bvii,im,bvi,iii,viidim,im,bvi,iii",Minor
553,1473649,Stay With Me,Sam Smith,Pop,C,0,"Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,G,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C","vim,iv,i,vim,iv,i,vim,iv,i,vim,iv,i,vim,iv,i,vim,iv,i,vim,iv,i,vim,iv,i,vim,iv,i,v,vim,iv,i,vim,iv,i,vim,iv,i,vim,iv,i,vim,iv,i,vim,iv,i,vim,iv,i,vim,iv,i,v,vim,iv,i,v,vim,iv,i,v,vim,iv,i",Major
554,1476462,Chandelier,Sia,Pop,F,1,"Am,F,G,Em,Am,F,G,Em,F,Am,G,G,F,G,F,F,G,F,F,G,F,F,G,F,F,G,C,F,F,G,C,F,F,Am,F,G,Em,F,Am,G,G,F,G,F,F,G,F,F,G,F,F,G,F,F,G,C,F,F,G,C,F,F,G,F,F,G,F","iiim,i,ii,viim,iiim,i,ii,viim,i,iiim,ii,ii,i,ii,i,i,ii,i,i,ii,i,i,ii,i,i,ii,v,i,i,ii,v,i,i,iiim,i,ii,viim,i,iiim,ii,ii,i,ii,i,i,ii,i,i,ii,i,i,ii,i,i,ii,v,i,i,ii,v,i,i,ii,i,i,ii,i",Major
555,1478115,Budapest,George Ezra,,G,0,"G,G,C,G,G,G,C,G,D,C,G,D,C,G,G,G,C,G,D,C,G,D,C,G,D,C,G,D,C,G,G,C,G,D,C,G,D,C,G,D,C,G,D,C,G,G,G,C,G","i,i,iv,i,i,i,iv,i,v,iv,i,v,iv,i,i,i,iv,i,v,iv,i,v,iv,i,v,iv,i,v,iv,i,i,iv,i,v,iv,i,v,iv,i,v,iv,i,v,iv,i,i,i,iv,i",Major
