id,song,artist,tonality,capo,chords,roman numerals
157639,Because Of You,Kelly Clarkson,,1,"Em,C,Dsus,D,Em,C,D5,Dadd4,G5,Bm,Em,D,G5,Bm,Em,D,G5,Bm,Em,D,G,Bm,Em,D5,Dsus,D,Em,Cmaj7,D,Em,Cmaj7,D,Am7,D,B7,Cmaj7,Dadd2,G5,Bm,Em,D,G5,Bm,Em,D,G5,Bm,Em,D,G,Bm,Em,D5,Dsus,D,Em,Cmaj7,D,Em,Cmaj7,D,Am7,D,B7,Cmaj7,Dadd4,D,Bm,Em,D,Bm,Em,D,Bm,Em,Dsus,D,Bm,Em,Dsus,D,Dsus,D,Dsus2,D5,Em,C2,D,Dsus,D,Em,C2,D5,F#m,Dmaj7,E,F#m,Dmaj7,E,Bm7,A/C#,E7,C#7,Dmaj7,E,F#m,D,E,Esus,E5,F#m,D,E",
158109,Wake Me Up When September Ends,Green Day,G,0,"G,D/F#,Em7,D,Cadd9,Cm,G,G,D/F#,Em7,D,Cadd9,Cm,G,G,Em,Bm,C,G,G/F#,Em,Bm,C,D,G,D/F#,Em7,D,Cadd9,Cm,G,G,D/F#,Em7,D,Cadd9,Cm,G,G,D/F#,Em7,D,Cadd9,Cm,G,Em,Bm,C,G,G/F#,Em,Bm,C,D,G,D/F#,Em7,D,Cadd9,Cm,G,G,D/F#,Em7,D,Cadd9,Cm,G,G,D/F#,Em7,D,Cadd9,Cm,G","i,v,vim7,v,ivadd9,ivm,i,i,v,vim7,v,ivadd9,ivm,i,i,vim,iiim,iv,i,i,vim,iiim,iv,v,i,v,vim7,v,ivadd9,ivm,i,i,v,vim7,v,ivadd9,ivm,i,i,v,vim7,v,ivadd9,ivm,i,vim,iiim,iv,i,i,vim,iiim,iv,v,i,v,vim7,v,ivadd9,ivm,i,i,v,vim7,v,ivadd9,ivm,i,i,v,vim7,v,ivadd9,ivm,i"
159157,The Sound Of Silence,Simon & Garfunkel,Ebm,6,"Am,G,Am,F,C,F,C,F,C,Am,C,G,Am,G,Am,F,C,F,C,F,C,Am,C,G,Am,G,Am,F,C,F,C,F,C,Am,C,G,Am,G,Am,F,C,F,C,F,C,Am,C,G,Am,G,Am,F,C,F,C,F,C,C,Am,C,G,Am","#ivm,#iii,#ivm,ii,vi,ii,vi,ii,vi,#ivm,vi,#iii,#ivm,#iii,#ivm,ii,vi,ii,vi,ii,vi,#ivm,vi,#iii,#ivm,#iii,#ivm,ii,vi,ii,vi,ii,vi,#ivm,vi,#iii,#ivm,#iii,#ivm,ii,vi,ii,vi,ii,vi,#ivm,vi,#iii,#ivm,#iii,#ivm,ii,vi,ii,vi,ii,vi,vi,#ivm,vi,#iii,#ivm"
160214,Angie,The Rolling Stones,,0,"Gsus4,Fsus4,F,Csus4,C,Am,E7,Gsus4,G,Fsus4,F,Cadd4,C,Am,E7,Gsus4,G,Fsus4,F,Cadd4,C,Am,E7,Gsus4,G,Fsus4,F,Cadd4,C,G,Dm,Am,C,F,G,Am,Am7,E7,G,F,Fsus4,F,C,Am7,Am,E7,G,F,Fsus4,F,Gsus4,C,Am,Am7,E7,G,F,Fsus4,F,Gsus4,C,C,G,Dm,Dsus2,Am,Am7,F,G,Am,E7,G,F,F,Fsus4,F,C,Am,Am7,E7,G,F,Fsus4,F,C,Am,Am7,E7,G,F,C,C,G,Dm,Am,C,F,G,Am,A5,E7,G,F,Fsus4,F,C,Am7,E7,G,Fsus4,F,Gsus4,C,G,Dm,Am,C,F,G,Dm,E5,Am,Am7,Am9,Dm,E5,Am,Am7,Am9,Am7,Dm,Dm9,Dm7,Am,G,C,F,G,Am,Am7,Am,E5,E7,G,Fsus4,F,Fsus4,F,C,Am,G,E7,G,Fsus4,F,F,Fsus4,F,Gsus4,C",
160814,Collide,Howie Day,G,4,"G,G5/F#,Em,Cmaj7,G,G5/F#,Em,Cmaj7,G,G5/F#,Em,Cmaj7,G,G5/F#,Em,Cmaj7,G,G5/F#,Em,Cmaj7,G,G5/F#,Em,Cmaj7,G,G5/F#,Em,Cmaj7,G,G5/F#,Em,Cmaj7,G,G5/F#,Em,Cmaj7,G,G5/F#,Em,Cmaj7,G,G5/F#,Em,Cmaj7,G,G5/F#,Em,Cmaj7,G,G5/F#,Em,Cmaj7,Em,C,D,Em,C,D,Em,C,D,G,G5/F#,Em,Cmaj7,G,G5/F#,Em,Cmaj7,G,G5/F#,Em,Cmaj7,G,G5/F#,Em,Cmaj7,G,G5/F#,Em,Cmaj7,G,G5/F#,Em,Cmaj7,G,G5/F#,Em,Cmaj7,G,G5/F#,Em,Cmaj7,G","i,i,vim,ivmaj7,i,i,vim,ivmaj7,i,i,vim,ivmaj7,i,i,vim,ivmaj7,i,i,vim,ivmaj7,i,i,vim,ivmaj7,i,i,vim,ivmaj7,i,i,vim,ivmaj7,i,i,vim,ivmaj7,i,i,vim,ivmaj7,i,i,vim,ivmaj7,i,i,vim,ivmaj7,i,i,vim,ivmaj7,vim,iv,v,vim,iv,v,vim,iv,v,i,i,vim,ivmaj7,i,i,vim,ivmaj7,i,i,vim,ivmaj7,i,i,vim,ivmaj7,i,i,vim,ivmaj7,i,i,vim,ivmaj7,i,i,vim,ivmaj7,i,i,vim,ivmaj7,i"
161889,All About You,McFly,,1,"C,Am,Dm,G,C,Am,Dm,G,C,E,Am,F,G,C,G,C,E,Am,F,G,C,C7,F,Fm,C,G,Am,D7,G,C,E,Am,F,G,C,G,C,E,Am,Am,F,G,C,C7,F,Fm,C,G,Am,D7,G,C,E,Am,F,G,F,G,F,Fm,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,G,C,Am,Dm,Fm,C",
162344,You And Me,Lifehouse,,0,"G,C,G/F#,Em,D,C,G,C,G/F#,Em,D,C,G,C,G/F#,Em,D,C,G,Am,C,Em,G,Em,D,G,Am,C,Em,G,Em,D,C,G,C,G/F#,Em,D,C,G,C,G/F#,Em,D,C,G,Am,C,Em,G,Em,D,G,Am,C,Em,G,Em,D,C,Bm,C,G,D,Em,Am,D,Bm,Cm,Cm/Eb,G,Am,C,Em,G,Em,D,G,Am,C,Em,G,C,D,G,Am,C,Em,G,Em,D,G,Am,C,Em,G,Em,D,G,C,D,Em,D,C,G,C,G/F#,Em,D,C",
165916,Wonderwall,Oasis,Em,2,"Em7,G,Dsus4,A7sus4,Cadd9,Em7,G,Dsus4,A7sus4,Em7,G,Dsus4,A7sus4,Em7,G,Dsus4,A7sus4,Em7,G,Dsus4,A7sus4,Cadd9,Dsus4,A7sus4,Em7,G,Dsus4,A7sus4,Em7,G,Dsus4,A7sus4,Em7,G,Dsus4,A7sus4,Em7,G,Dsus4,A7sus4,Cadd9,Dsus4,Em7,Cadd9,Dsus4,Em7,Cadd9,Dsus4,G,Dsus4/F#,Em7,G,A7sus4,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7,Em7,G,Dsus4,A7sus4,Em7,G,Dsus4,A7sus4,Em7,G,Dsus4,A7sus4,Cadd9,Dsus4,Em7,Cadd9,Dsus4,Em7,G,Dsus4/F#,Em7,G,A7sus4,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7","im7,iii,bviisus4,iv7sus4,bviadd9,im7,iii,bviisus4,iv7sus4,im7,iii,bviisus4,iv7sus4,im7,iii,bviisus4,iv7sus4,im7,iii,bviisus4,iv7sus4,bviadd9,bviisus4,iv7sus4,im7,iii,bviisus4,iv7sus4,im7,iii,bviisus4,iv7sus4,im7,iii,bviisus4,iv7sus4,im7,iii,bviisus4,iv7sus4,bviadd9,bviisus4,im7,bviadd9,bviisus4,im7,bviadd9,bviisus4,iii,bviisus4,im7,iii,iv7sus4,bviadd9,im7,iii,im7,bviadd9,im7,iii,im7,bviadd9,im7,iii,im7,bviadd9,im7,iii,im7,im7,iii,bviisus4,iv7sus4,im7,iii,bviisus4,iv7sus4,im7,iii,bviisus4,iv7sus4,bviadd9,bviisus4,im7,bviadd9,bviisus4,im7,iii,bviisus4,im7,iii,iv7sus4,bviadd9,im7,iii,im7,bviadd9,im7,iii,im7,bviadd9,im7,iii,im7,bviadd9,im7,iii,im7,bviadd9,im7,iii,im7"
166109,How Great Is Our God,Chris Tomlin,A,2,"G,Em7,C2,G,Em7,C2,G,Em7,C,D,G,G,Em7,C2,G,Em7,C2,G,Em7,C,D,G,G,Em7,C,D,G,G,Em7,C,D,G,G,Em7,C,D,G,G,Em7,C,D,G,G,Em7,C,D,G,G,Em7,C,D,G,G,Em7,C,D,G","bvii,vm7,biii,bvii,vm7,biii,bvii,vm7,biii,iv,bvii,bvii,vm7,biii,bvii,vm7,biii,bvii,vm7,biii,iv,bvii,bvii,vm7,biii,iv,bvii,bvii,vm7,biii,iv,bvii,bvii,vm7,biii,iv,bvii,bvii,vm7,biii,iv,bvii,bvii,vm7,biii,iv,bvii,bvii,vm7,biii,iv,bvii,bvii,vm7,biii,iv,bvii"
166605,Three Little Birds,Bob Marley,A,0,"A,A,D,A,A,D,A,A,E,A,D,A,E,D,A,A,D,A,A,D,A,A,E,A,D,A,E,D,A,A,D,A,A,D,A,A,E,A,D,A,E,D,A,A,D,A,A,D,A,A,D,A","i,i,iv,i,i,iv,i,i,v,i,iv,i,v,iv,i,i,iv,i,i,iv,i,i,v,i,iv,i,v,iv,i,i,iv,i,i,iv,i,i,v,i,iv,i,v,iv,i,i,iv,i,i,iv,i,i,iv,i"
168021,Hit The Road Jack,Ray Charles,Am,0,"Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7","im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7,im,bvii,bvi,v7"
168569,The Sound Of Music - Edelweiss,Misc Soundtrack,Ab,1,"G,D,G,C,G,Em,Am7,D7,G,D,G,C,G,D7,G,D,D7,G,C,A7,D,D7,G,Cm/Eb,G,D7,G","vii,#iv,vii,iii,vii,#vm,#im7,#iv7,vii,#iv,vii,iii,vii,#iv7,vii,#iv,#iv7,vii,iii,#i7,#iv,#iv7,vii,iiim,vii,#iv7,vii"
