,id,song,artist,genre,tonality,capo,chords
40,17403,Youve Got To Hide Your Love Away,The Beatles,Pop,G,0,"G,G,Dsus4,Fadd9,G,C,Fadd9,C,G,Dsus4,Fadd9,G,C,Fadd9,C,D,G,Dsus4,Fadd9,G,C,Fadd9,C,G,Dsus4,Fadd9,G,C,Fadd9,C,D,G,C,Dsus4,D,Dsus2,D,G,C,Dsus4,D,Dsus2,D,G,Dsus4,Fadd9,G,C,Fadd9,C,G,Dsus4,Fadd9,G,C,Fadd9,C,D,G,Dsus4,Fadd9,G,C,Fadd9,C,G,Dsus4,Fadd9,G,C,Fadd9,C,D,G,C,Dsus4,D,Dsus2,D,G,C,Dsus4,D,Dsus2,D,G,C,Dsus4,D,Dsus2,D,G,C,Dsus4,D,Dsus2,D,G,Dsus4,Fadd9,G,C,Fadd9,C,G,Dsus4,Fadd9,G,C,Fadd9,C"
41,17413,Come Together,The Beatles,Pop,Dm,0,"Dm,Dm,A7,G7,Dm,Dm,A7,G7,Bm,A,G,A,Dm,Dm,A7,G7,Bm,A,G,A,Dm,Dm,A7,G7,Bm,A,G,A"
42,17427,Let It Be,The Beatles,Pop,C,0,"C,G,Am,Fmaj7,F6,C,G,F,Dm7,C,C,G,Am,Fmaj7,F6,C,G,F,Dm7,C,C,G,Am,Fmaj7,F6,C,G,F,Dm7,C,Am,F,C,C,G,F,Dm7,C,C,G,Am,Fmaj7,F6,C,G,F,Dm7,C,C,G,Am,Fmaj7,F6,C,G,F,Dm7,C,Am,F,C,C,G,F,Dm7,C,Am,F,C,C,G,F,Dm7,C,F,Dm7,C,Bb,G,F,C,C,G,Am,F,C,G,F,C,Am,F,C,C,G,F,Dm7,C,C,G,Am,Fmaj7,F6,C,G,F,Dm7,C,C,G,Am,Fmaj7,F6,C,G,F,Dm7,C,Am,F,C,C,G,F,Dm7,C,Am,F,C,C,G,F,Dm7,C,Am,F,C,C,G,F,Dm7,C,F,Dm7,C,Bb,G,F,C"
43,17428,Love Me Do,The Beatles,Pop,G,0,"G,C,G,C,G,C,G,G,C,G,C,G,C,C,G,C,G,C,G,C,G,C,G,C,C,G,C,G,C,D,C,G,D,C,G,G,C,G,C,G,C,C,G,C,G,D,C,G,D,C,G,G,C,G,G,C,G,C,G,C,C,G,C,G,C,G,C,G"
44,17446,While My Guitar Gently Weeps,The Beatles,Pop,Am,0,"Am,G,A,D,C#m,F#m7b5,E,F#m,Fmaj7,C,Bm,Dsus4,Dsus2,Esus4,Am,F#m7b5,Fmaj7,Am,G,D,E,Am,F#m7b5,Fmaj7,Am,G,D,Dsus4,D,Dsus2,D,Esus4,E,Am,F#m7b5,Fmaj7,Am,G,C,E,A,C#m,F#m,C#m,Bm,E,Esus4,E,A,C#m,F#m,C#m,Bm,E,Esus4,E,Am,F#m7b5,Fmaj7,Am,G,D,Dsus4,D,Dsus2,D,Esus4,E,Am,F#m7b5,Fmaj7,Am,G,C,E,Am,F#m7b5,Fmaj7,Am,G,D,E,Am,F#m7b5,Fmaj7,Am,G,C,E,A,C#m,F#m,C#m,Bm,E,Esus4,E,A,C#m,F#m,C#m,Bm,E,Esus4,E,Am,F#m7b5,Fmaj7,Am,G,D,Dsus4,D,Dsus2,D,Esus4,E,Am,F#m7b5,Fmaj7,Am,G,C,E,Am,F#m7b5,Fmaj7,Am,G,D,E,Am,F#m7b5,Fmaj7,Am,G,C,E"
45,17450,Yesterday,The Beatles,Pop,F,0,"F,Em7,A7,Dm,Bb,C7,F,Dm,G7,Bb,F,F,F,Em7,A7,Dm,Bb,C7,F,Dm,G7,Bb,F,F,Em7,A7,Dm,Bb,Gm,C,F,Em7,A7,Dm,Bb,Gm,C,F,F,Em7,A7,Dm,Bb,C7,F,Dm,G7,Bb,F,F,Em7,A7,Dm,Bb,Gm,C,F,Em7,A7,Dm,Bb,Gm,C,F,F,Em7,A7,Dm,Bb,C7,F,Dm,G7,Bb,F,F,Dm,G7,Bb,F,F"
46,17651,I Want It That Way,Backstreet Boys,Pop,F#m,2,"D,Em,C,G,E,A,Em7,Am,Dsus4,F#m,Dsus2,Em,D,G,Em,C,G,Em,C,G,Em,C,G,Em,D,G,C,D,Em,C,D,Em,C,D,G,Em,D,G,Em,C,G,Em,C,G,Em,C,G,Em,D,G,C,D,Em,C,D,Em,C,D,G,Em,Bsus4,B,Em,Gm,C,Am,D,Em,Gm,C,Dsus4,D,Dsus2,E,F#m,Dsus2,E,F#m,Dsus2,E,A,F#m,E,A,Dsus2,E,F#m,Dsus2,E,F#m,Dsus2,E,A,F#m,E,A,Dsus2,E,F#m,Dsus2,E,F#m,Dsus2,E,A,F#m,E,A"
47,18587,Everything I Do I Do It For You,Bryan Adams,,Ebm,1,"C,G,F,G,C,G,F,G,C,G,F,C,G,Dm,C,Dm,C,Dm,C,G,C,C,G,F,G,C,G,F,C,G,Dm,C,Dm,C,Dm,C,G,C,Bb,Eb,Bb,F,C,G,D,G,F,C,F,C,Dm,G,Dm,G,F,C,G,F,Fm,C,G,F,G,C"
48,18688,House Of The Rising Sun,The Animals,,Am,0,"Am,C,D,F,Am,E,Am,E,Am,C,D,F,Am,C,E,Am,C,D,F,Am,E,Am,C,D,F,Am,E,Am,E,Am,C,D,F,Am,C,E,Am,C,D,F,Am,E,Am,C,D,F,Am,E,Am,E,Am,C,D,F,Am,C,E,Am,C,D,F,Am,E,Am,C,D,F,Am,E,Am,E,Am,C,D,F,Am,C,E,Am,C,D,F,Am,E,Am,D,F,Am,E,Am,E,Am,C,D,F,Am,C,E,Am,C,D,F,Am,E,Am,C,D,F,Am,E,Am,E,Am,C,D,F,Am,C,E,Am,C,D,F,Am,E,Am,C,D,F,Am,E,Am,E,Am,C,D,F,Am,C,E,Am,C,D,F,Am,E7,Am,C,D,F7,Am,E7,Am,Dm,Am,Dm,Am,Dm,Am,Dm,Am,Dm,Am"
49,18953,Back In Black,AC/DC,Rock,E,0,"E,D,A/C#,E,D,A/C#,E,D,A/C#,E,D,A/C#,E,D,A/C#,A,E,B,A,B,A,E,B,A,B,G,D,A,G,A,G,D,A,G,A,A,E,B,A,B,A,E,B,A,B,G,D,E,D,A/C#,E,D,A/C#,E,D,A/C#,E,D,A/C#,A,E,B,A,B,A,E,B,A,B,G,D,A,G,A,G,D,A,G,A,A,E,B,A,B,A,E,B,A,B,G,D,E,D,A/C#,A,E,B,A,B,A,E,B,A,B,G,D,A,G,A,G,D,A,G,A,A,E,B,A,B,A,E,B,A,B,G,D,A,E,B,A,B,A,A,E,B,A,B,A,A,E,B,A,B,A,A,E,B,A,B,G,D,A,G,A,G,D,A,G,A,A,E,B,A,B,A,A,E,B,A,B,A,A,E,B,A,B,A,E,B,A,B,G,D,A,G,A,G,D,A,G,A,A,E,B,A,B,A,E,B,A,B,G,D,C,B,E,D,A/C#"
50,20606,Heaven,Bryan Adams,,C,0,"C,Am,F,G,Am,G,Dm,Am,Bb,G,C,Am,G,Dm,Am,Bb,G,F,G,Am,C,F,F,G,Am,G,F,G,Am,C,F,F,G,Am,G,Am,G,Dm,Am,Bb,G,C,Am,G,Dm,Am,Bb,G,F,G,Am,C,F,F,G,Am,G,F,G,Am,C,F,F,G,Am,G,Dm,F,F,G,Am,C,Dm,F,C,Gsus4,G,F,G,Am,C,F,F,G,Am,G,F,G,Am,C,F,F,G,Am,G,F,G,Am,C,F,F,G,Am,G,F,G,Am,C,F,F,G,Am,G"
51,25442,More Than A Feeling,Boston,Rock,G,0,"E,A,D,G,B,Dsus4,D,C,G,Dsus4,D,C,G,Am,D,G,C,Em,D,G,C,Em,D,G,C,Em,D,G,C,Em,D,G,C,Eb,Em7,Asus4,A,A2,A,G,D/F#,Em,D,G,D/F#,Em,D,Dsus4,D,C,G,Dsus4,D,C,G,Am,D,G,C,Em,D,G,C,Em,D,G,C,Em,D,G,C,Em,D,G,C,Eb,Em7,Asus4,A,Bm,G,D/F#,Asus4,A,Dsus4,D,C,G,Dsus4,D,C,G,Dsus4,Cadd9,Cadd9,D,D,Cadd9,Cadd9,D,D,Cadd9,Cadd9,D,D,Cadd9,Cadd9,D,Cadd9,Am,D,G,C,Em,D,G,C,Em,D,G,C,Em,D,G,C,Em,D,G,C,Em,D,G,C,Em,D,D,G,D/F#,A,D,G,D/F#,A,D,G,Bm,A/C#,D,Bm,Em,A,G,G,D/F#,G,D"
52,26900,Im Gonna Be 500 Miles,The Proclaimers,Pop,E,0,"E,E,A,B,E,E,A,B,E,E,A,B,E,E,A,B,E,E,A,B,E,A,B,E,A,B,E,E,A,B,E,E,A,B,E,E,A,B,E,E,A,B,E,A,B,E,A,B,E,E,A,B,E,E,A,B,E,E,A,B,E,E,A,B,E,E,A,B,C#m,F#m,B,E,E,A,B,E,A,B,E,A,B,E,E,A,B,E,E,A,B,E,E,A,B,E,E,A,B,E,A,B,E"
53,27336,Hallelujah,Jeff Buckley,Rock,Db,6,"G,Em,G,Em,G,Em,G,Em,G,Em,G,Em,C,D,G,D,G,C,D,Em,C,D,B7,Em,Em,C,Em,C,G,D,G,Em,G,Em,G,Em,G,Em,C,D,G,D,G,C,D,Em,C,D,B7,Em,C,Em,C,G,D,G,Em,G,Em,G,Em,G,Em,C,D,G,D,G,C,D,Em,C,D,B7,Em,C,Em,C,G,D,G,Em,G,Em,G,Em,G,Em,C,D,G,D,G,C,D,Em,C,D,B7,Em,C,Em,C,G,D,G,Em,G,Em,G,Em,G,Em,C,D,G,D,G,C,D,Em,C,D,B7,Em,C,Em,C,G,D,G,Em,G,Em,G,Em,G,Em,C,D,G,D,G,C,D,Em,C,D,B7,Em,C,Em,C,G,D,C,Em,C,G,D"
54,27596,Wonderwall,Oasis,Alternative,F#m,2,"Em,G,D,A7sus4,Em,G,D,A7sus4,Em,G,D,A7sus4,Em,G,D,A7sus4,Em,G,D,A7sus4,Em,G,D,A7sus4,Em,G,D,A7sus4,Em,G,D,A7sus4,Em,G,D,A7sus4,Em,G,D,A7sus4,Em,G,D,A7sus4,Em,G,D,A7sus4,C,D,Em,C,D,Em,C,D,G,D,Em,D,A7sus4,C,Em,G,Em,C,Em,G,Em,C,Em,G,Em,C,Em,G,Em,Em,G,D,A7sus4,Em,G,D,A7sus4,Em,G,D,A7sus4,Em,G,D,A7sus4,C,D,Em,C,D,Em,C,D,G,D,Em,D,A7sus4,C,Em,G,Em,C,Em,G,Em,C,Em,G,Em,C,Em,G,Em,C,Em,G,Em,C,Em,G,Em,C,Em,G,Em,C,Em,G,Em,C,Em,G,Em,C,Em,G,Em,C,Em,G,Em,C,Em,G,Em"
55,27793,Redemption Song,Bob Marley,Ska,G,0,"G,Em,C,Am,G,Em,C,G,Am,G,Em,C,Am,G,Em,C,D,G,C,D,G,C,D,Em,C,D,G,C,D,G,C,D,G,Em,C,G,Am,G,Em,C,G,Am,G,Em,C,Am,G,Em,C,G,D,G,C,D,G,C,D,Em,C,D,G,C,D,G,C,G,C,D,G,D,G,Em,C,G,Am,G,Em,C,G,D,G,Em,C,G,Am,G,Em,C,D,C,G,Am,G,Em,C,D"
56,29113,Your Song,Elton John,Pop/Rock,Eb,1,"D,G,A,F#m,Bm,Em7,Bm/G#,A/C#,D,G,A,G,D,Gmaj7,A,F#m,Bm,Bm/G#,Gmaj7,D,A,F#,Bm,D,Em7,G,A,D,G,A,F#m,Bm,Bm/G#,G,D,A,F#,Bm,D,Em7,G,D,A/C#,Bm,Em7,Gmaj7,A/C#,Bm,Em,G,Bm,Bm/G#,G6,D,Em,G,A,D,G,A,G,D,Gmaj7,A,F#m,Bm,Bm/G#,Gmaj7,D,A,F#,Bm,D,Em7,G,A,D,Gmaj7,A,F#m,Bm,Bm/G#,Gmaj7,D,A,F#,Bm,D,Em7,G,D,A/C#,Bm,Em7,G,A/C#,Bm,Em,G,Bm,Bm/G#,Gmaj7,D,Em,G,A,Bm,Bm/G#,G6,D,Em,G,D,G,A,G,D"
57,32979,Leaving On A Jet Plane,John Denver,Singer/Songwriter,G,0,"D,G,C,G,C,G,C,D,G,C,G,C,G,C,D,G,C,G,C,G,C,D,G,C,G,C,G,C,D,G,C,G,C,G,C,D,G,C,G,C,G,C,D,G,C,G,C,G,C,D,G,C,G,C,G,C,D,G,C,G,C,G,C,D,G,C,G,C,G,C,D,G,C,G,C,G,C,D,G,C,G,C,G,C,D"
58,33252,Complicated,Avril Lavigne,Pop,Dm,0,"Dm,Bb,F,C,Dm,Bb,F,C,Dm,Bb,F,C,Dm,Bb,F,C,F,Dm,Bb,C,F,Dm,Bb,C,Bb,Dm,Bb,C,Dm,Bb,F,C,Dm,Bb,F,C,Dm,Bb,F,C,Gm,Bb,F,F,Dm,Bb,C,F,Dm,Bb,C,Bb,Dm,Bb,C,Dm,Bb,F,C,Dm,Bb,F,C,Dm,Bb,F,C,Gm,Bb,F,Dm,Bb,C,F,Dm,Bb,C,Bb,Dm,Bb,C,Dm,Bb,F,C,Dm,Bb,F,C,Dm,Bb,F,C,Gm,Bb,Dm,Bb,F,C,Dm,Bb,F,C,Dm,Bb,F,C,Gm,Bb"
59,35827,In The Aeroplane Over The Sea,Neutral Milk Hotel,Alternative,G,0,"G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,Em,C,G,D,Em,C,G,D,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,Em,C,G,D,Em,C,G,D,Em,C,G,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G,Em,C,D,G"
60,37465,Wherever You Will Go,The Calling,My Super Sweet 16,D,2,"C,G,Am,F,G,C,G,Am,F,C,C,G,Am,F,C,C,G,Am,F,C,C,G,Am,F,C,C,G,Am,F,C,G,Am,F,C,C,G,Am,F,C,C,G,Am,F,C,C,G,Am,F,C,C,G,Am,F,C,C,G,Am,F,C,G,Am,F,Am,Am,F,G,Em,Am,F,G,Em,C,G,Am,F,C,G,Am,F,C,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Am,F,F,F"
61,37519,Everybody Hurts,R.E.M.,Rock,Em,0,"D,G,D,G,D,G,D,G,D,G,Em,A,Em,A,Em,A,D,G,D,G,D,G,D,G,D,G,D,G,Em,A,Em,A,Em,A,F#,Bm,F#,Bm,F#,Bm,C,G,C,Am,D,G,D,G,D,G,D,G,Em,A,Em,A,Em,A,D,G,D,G,G,D,G,D,G,D,G,D,G,D,G,D,G,D,G,D,G"
62,38105,To Be With You,Mr. Big,,C#m,0,"C#m,E,Asus2,E,C#m,E,Asus2,E,Asus2,E,Asus2,E,D,B,E,E/F#,E/G#,E,Asus2,B,E,C#m,E,Asus2,E,C#m,E,Asus2,E,Asus2,E,Asus2,E,D,B,E,E/F#,E/G#,E,Asus2,B,E,Asus2,C#m,G,Asus2,E,Asus2,E,D,B,G,G,Cadd9,D,G,G,G,Cadd9,D,G,G,G,Cadd9,D,G,G,G,Cadd9,D,Em,G,G,Cadd9,D,G,E,E/F#,E/G#,E,Asus2,B,E,E,E/F#,E/G#,E,Asus2,B,E,E,E/F#,E/G#,E,Asus2,B,C#m,E,E/F#,E/G#,E,Asus2,B,E,E,E/F#,E/G#,E,Asus2,B,E"
63,39144,Wonderwall,Oasis,Alternative,F#m,2,"Em7,G,Dsus4,A7sus4,Em7,G,Dsus4,A7sus4,Em7,G,Dsus4,A7sus4,Em7,G,Dsus4,A7sus4,Cadd9,Dsus4,A7sus4,Em7,G,Dsus4,A7sus4,Em7,G,Dsus4,A7sus4,Em7,G,Dsus4,A7sus4,Em7,G,Dsus4,A7sus4,C,D,Em,C,D,Em,C,D,G,G/F#,Em7,G,A7sus4,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7,Em7,G,Dsus4,A7sus4,Em7,G,Dsus4,A7sus4,Em7,G,Dsus4,A7sus4,Em7,G,Dsus4,A7sus4,C,D,Em,C,D,Em,C,D,G,G/F#,Em7,G,A7sus4,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7,Cadd9,Em7,G,Em7"
64,39176,Eye Of The Tiger,Survivor,Pop,Cm,0,"Cm,Cm,Bb,Cm,Cm,Bb,Cm,Cm,Ab,Cm,Cm,Bb,Cm,Cm,Bb,Cm,Cm,Ab,Cm,Cm,Bb,Cm,Cm,Bb,Cm,Cm,Ab,Cm,Cm,Bb,Cm,Cm,Bb,Cm,Cm,Ab,Cm,Cm,Ab,Bb,Cm,Cm,Ab,Bb,Cm,Cm,Ab,Bb,Cm,Cm,Ab,Bb,Cm,Bb,Cm7,Fm,Eb,Bb,Bb,Cm7,Fm,Cm,Bb,Bb,Cm7,Fm,Eb,Bb,Bb,Cm7,Fm,Eb,Ab,Cm,Cm,Ab,Bb,Cm,Cm,Ab,Bb,Cm,Bb,Cm7,Fm,Eb,Bb,Bb,Cm7,Fm,Cm,Bb,Bb,Cm7,Fm,Eb,Bb,Bb,Cm7,Fm,Eb,Ab,Cm,Cm,Ab,Bb,Cm,Cm,Ab,Bb,Cm,Bb,Cm7,Fm,Eb,Bb,Bb,Cm7,Fm,Cm,Bb,Bb,Cm7,Fm,Eb,Bb,Bb,Cm7,Fm,Eb,Ab,Cm,Cm,Cm,Bb,Cm,Cm,Bb,Cm,Cm,Ab,Cm,Cm,Bb,Cm,Cm,Bb,Cm,Cm,Ab,Cm,Cm,Bb,Cm,Cm,Bb,Cm,Cm,Ab,Cm,Cm,Bb,Cm,Cm,Bb,Cm,Cm,Ab,Cm,Cm,Bb,Cm,Cm,Bb,Cm,Cm,Ab,Cm,Cm,Bb,Cm,Cm,Bb,Cm,Cm,Ab"
65,40013,White Christmas,Bing Crosby,,G,0,"G,Gsus4,G,G,Am,D,D7,C,Am,G,Gsus4,G,G,G7,C,Cm,G,Em,Am,D,D7,G,Am,D,D7,C,Am,G,Gsus4,G,G,G7,C,Cm,G,Em,Am,D,G,G,Am,D,D7,C,Am,G,Gsus4,G,G,G7,C,Cm,G,Em,Am,D,D7,G,Am,D,D7,C,Am,G,Gsus4,G,G,G7,C,Cm,G,Em,Am,D,G,Gsus4,G"
66,40606,Bohemian Rhapsody,Queen,Rock,Bb,0,"Gm7,C7,Gm7,C7,Gm7,C7,F7,Cm7,F7,Bb,Cm7,Bb,F7,Bb,Gm7,Bb7,Eb,Cm7,F7,B,Bb,A,Bb,B,Bb,A,Bb,Eb,C#dim7,Bb,Bb,Gm,Cm,Cm7,F7,Bb,Gm,Cm,Baug,Eb/Bb,Am7b5,Abmaj7,Gaug,Eb,Cm,Fm,Eaug,Ab/Eb,Dm7b5,Bb7,Eb,Cm,Abm,Eb,Ab,Eb,Ebdim,Fm7,Bb,Bb,Gm,Cm,Cm7,F7,Bb,Gm,Cm,Baug,Eb/Bb,Am7b5,Abmaj7,Gaug,Eb,Cm,Fm,Eaug,Ab/Eb,Dm7b5,Bb7,Eb,Cm,Fm,Eaug,Ab/Eb,Dm7b5,Bb7,Eb,Cm,Fm,Eaug,Ab/Eb,Dm7b5,Db,Db/Bb,A,D,A,Adim,A,D,A,Adim,A,D,A,D,A,Adim,A,D,A,Db/Ab,Ab7,E7,A,B,Bb,A,Bb,B,Bb,A,Bb,Ab/Eb,Eb,Ebdim,Eb,Ab/Eb,Eb,Ebdim,Eb,Ab,F7,Bb,Ab,F#dim,Fm7,B,Bb,A,Bb,B,Bb,A,Bb,Eb,Bb,Eb,Bb,Eb/Bb,Bb7,Eb/Bb,Bb,Eb,Eb,Eb,F#7,Bm,A7,D,Db7,Gb7,Bb7,Eb,Eb,Ab/Eb,Eb,Ddim,Cm7,Bb7,Eb,Ab,D7,Gm,Bb7,Bb7,Eb,F,Bb,Eb,Bb,Db,Bb,Eb7,Ab,Fm,Bb,Fm,Bb,Fm,Bb,Fm,Bb,Eb,Eb,F,Gb,Ab,A,B7,Ab7,Bb7,Eb,Cm,Bdim7,Cm,Bdim7,Cm,Bb7,Eb,D,Gm,Ab,Eb,Cm,Gm,Cm,Gm,Cm,Abm,Ab/Bb,Eb,Eb,Ab,Eb,Ebdim7,Bbm/Db,C7,C7,F,Bb,F,Abdim,Gm7,F"
67,41732,Stand By Me,John Lennon,Rock,A,2,"G,Em,C,D,G,G,Em,C,D,G,G,Em,C,D,G,G,Em,C,D,G,G,Em,C,D,G,G,Em,C,D,G,G,Em,C,D,G,G,Em,C,D,G,G,Em,C,D,G,G,Em,C,D,G,G,Em,C,D,G"
68,42050,The Scientist,Coldplay,Rock,Dm,3,"Bm7,G,D,Dsus2,Asus4,A,Dmaj7,Dsus2/C#,Bm7,G,D,Dsus2,Bm7,G,D,Dsus2,Bm7,G,D,Dsus2,Bm7,G,D,Dsus2,Bm7,G,D,Dsus2,G,D,Dsus2,G,D,Asus4,A,D,G,D,D,Dmaj7,Bm7,G,D,Dsus2,Bm7,G,D,Dsus2,Bm7,G,D,Dsus2,Bm7,G,D,Dsus2,Bm7,G,D,Dsus2/C#,G,D,Dsus2,G,D,Asus4,A,D,G,D,D,Bm7,G,D,D,Bm7,G,D"
69,43141,Every Breath You Take,The Police,Rock,Ab,0,"Aadd9,F#madd9,Dadd9,Eadd9,Aadd9,Aadd9,F#madd9,Dadd9,Eadd9,F#madd9,Aadd9,F#madd9,Dadd9,Eadd9,Aadd9,Dadd9,Cadd9,Aadd9,Badd9,Eadd9,Aadd9,F#madd9,Dadd9,Eadd9,F#madd9,F,G,F,G,F,Aadd9,Dadd9,Cadd9,Aadd9,Badd9,Eadd9,Aadd9,F#madd9,Dadd9,Eadd9,F#madd9,Dadd9,Eadd9,F#madd9,Aadd9,F#madd9,Dadd9"
70,43273,Cant Help Falling In Love,Elvis Presley,Rock,D,0,"D,A,D,D,D,F#m/C#,Bm,G,D,A,A,G,A,Bm,G,Em,A,D,D,D,F#m/C#,Bm,G,D,A,A,G,A,Bm,G,Em,A,D,D,F#m,C#7,F#m,C#7,F#m,C#7,F#m,B,Em,A,D,F#m/C#,Bm,G,D,A,A,G,A,Bm,G,Em,A,D,D,F#m,C#7,F#m,C#7,F#m,C#7,F#m,B,Em,A,D,F#m/C#,Bm,G,D,A,A,G,A,Bm,G,Em,A,D,D,G,A,Bm,G,Em,A,D,D,D"
71,43918,Dreams,Fleetwood Mac,Rock,C,0,"Fmaj7,F,G,G6,F,G,F,G,F,G,F,G,F,G,F,G,F,G,F,G,F,G,F,G,F,G,F,G,F,G,F,G,F,G,F,G,Fmaj7,G6,Fmaj7,G,Fmaj7,G6,Fmaj7,G,Fmaj7,G6,Fmaj7,G,Fmaj7,G6,Fmaj7,G,Fmaj7,G,F,G,F,G,F,G,F,G,F,G,F,G,F,G,F,G,F,G,F,G,F,G,F,G,F,G,F,G,F,G,F,G,F,G,Fmaj7,G6,Fmaj7,G,Fmaj7,G6,Fmaj7,G,Fmaj7,G6,Fmaj7,G,Fmaj7,G6,Fmaj7,G,Fmaj7,G6,Fmaj7,G,Fmaj7,G6,Fmaj7,G,Fmaj7,G6,Fmaj7,G,Fmaj7,G6,Fmaj7,G,Fmaj7,G,Fmaj7,G,Fmaj7"
72,44547,Comfortably Numb,Pink Floyd,Prog-Rock/Art Rock,Bm,0,"Bsus2,Bm,A,G,G/F#,Em,Bm,Bsus2,Bm,A,G,G/F#,Em,Bm,Bsus2,Bm,A,G,G/F#,Em,Bm,D,A,D,A,C,G,C,G,D,A,D,A,C,G,C,G,A,Cadd9,G,D,A,D,A,C,G,C,G,A,C,G,D,Bsus2,Bm,A,G,Em,Bm,Bsus2,Bm,A,G,Em,Bm,D,A,D,A,C,G,C,G,D,A,D,A,C,G,C,G,Asus4,A,Cadd9,G,D,Bm,A,G,Em,Bm"
73,44555,Wish You Were Here,Pink Floyd,Prog-Rock/Art Rock,Em,0,"Em7,G,Em7,A7sus4,G,C,D/F#,G,D/F#,C,Am,G,C,D/F#,G,D/F#,C,Am,G,Em7,G,Em7,G,Em7,A7sus4,Em7,A7sus4,G,C,D/F#,G,D/F#,C,Am,G,Em7,G,Em7,G,Em7,A7sus4,Em7,A7sus4,G"
74,44578,Mother,Pink Floyd,Prog-Rock/Art Rock,G,0,"G,C,D,F,G,C,G,G,C,G,C,G,D,C,C,G,G,C,G,G,C,G,C,G,D,C,C,G,G,C,F,C,F,C,F,C,F,C,F,C,G,D,C,D,C,D,C,G,C,G,C,G,C,D,C,G,G,C,G,G,C,G,C,G,D,C,C,G,G,C,F,C,F,C,F,C,F,C,F,C,G,D,C,D,C,D,C,G,G,C"
75,44672,Passenger Seat,Stephen Speaks,,G,0,"G,Em,C,D,Dsus4,Dsus2,G,Em,C,D,G,Em,C,D,Dsus4,D,Dsus2,D,Dsus4,G,Em,C,D,D,Dsus4,D,Dsus2,D,Dsus4,G,Em,C,D,D,Dsus4,D,Dsus2,D,Dsus4,G,Em,C,D,D,Dsus4,D,Dsus2,D,Dsus4,G,Em,C,D,D,Dsus4,D,Dsus2,D,Dsus4,G,Em,C,D,D,Dsus4,D,Dsus2,D,Dsus4,G,Em,C,D,D,Dsus4,D,Dsus2,D,Dsus4,G,Em,C,D,D,Dsus4,D,Dsus2,D,Dsus4,Em,Dsus4,D,C,D,G,Em,C,D,D,Dsus4,D,Dsus2,D,Dsus4,G,Em,C,D,D,Dsus4,D,Dsus2,D,Dsus4,G,Em,C,D,D,Dsus4,D,Dsus2,D,Dsus4,G,Em"
76,44981,Under The Bridge,Red Hot Chili Peppers,Rock,E,0,"D,F#,E,B,C#m,G#m,A,E,B,C#m,A,E,B,C#m,G#m,A,E,B,C#m,A,Emaj7,E,B,C#m,G#m,A,E,B,C#m,A,E,B,C#m,G#m,A,E,B,C#m,A,Emaj7,F#m,E,B/F#,F#m,E,B/F#,F#m,F#m,E,B/F#,F#m,E,B/F#,F#m,E,B,C#m,G#m,A,E,B,C#m,A,E,B,C#m,G#m,A,E,B,C#m,A,E,B,C#m,G#m,A,E,B,C#m,A,Emaj7,F#m,E,B/F#,F#m,E,B/F#,F#m,F#m,E,B/F#,F#m,E,B/F#,F#m,A,Am7,G6,Fmaj7,A,Am7,G6,Fmaj7,A,Am7,G6,Fmaj7,Fmaj7,E7,Gmaj7,A,C,G6,Fmaj7"
77,45479,No Woman No Cry,Bob Marley,Ska,C,0,"C,Am,F,C,F,C,G,C,Am,F,C,F,C,G,C,Am,F,C,F,C,G,C,Am,F,C,Am,F,C,Am,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,F,C,G,C,Am,F,C,F,C,G,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,Am,F,C,F,C,G,C,Am,F,C,F,C"
